,country_name,locality_name,market_name,commodity_name,currency_name,market_type,unit_of_goods_measurement,price
6657,Mozambique,Cabo Delgado,Pemba,Wheat flour,MZN,Retail,KG,45.0
6658,Mozambique,Gaza,Chokwe,Beans,MZN,Retail,KG,100.0
6659,Mozambique,Gaza,Chokwe,Beans,MZN,Retail,KG,100.0
6660,Mozambique,Gaza,Chokwe,Beans,MZN,Retail,KG,50.0
6661,Mozambique,Gaza,Chokwe,Beans,MZN,Retail,KG,100.0
6662,Mozambique,Gaza,Chokwe,Cowpeas,MZN,Retail,KG,55.0
6663,Mozambique,Gaza,Chokwe,Groundnuts,MZN,Retail,KG,16.17
6664,Mozambique,Gaza,Chokwe,Groundnuts,MZN,Retail,KG,70.0
6665,Mozambique,Gaza,Chokwe,Groundnuts,MZN,Retail,KG,180.0
6666,Mozambique,Gaza,Chokwe,Maize,MZN,Retail,KG,13.0139
6667,Mozambique,Gaza,Chokwe,Maize meal,MZN,Retail,KG,65.0
6668,Mozambique,Gaza,Chokwe,Maize meal,MZN,Retail,KG,45.0
6669,Mozambique,Gaza,Chokwe,Rice,MZN,Retail,KG,45.0
6670,Mozambique,Gaza,Chokwe,Sugar,MZN,Retail,KG,77.5
6671,Mozambique,Gaza,Chokwe,Sugar,MZN,Retail,KG,70.0
6672,Mozambique,Gaza,Chokwe,Wheat flour,MZN,Retail,KG,62.5
6673,Mozambique,Gaza,Xai Xai,Beans,MZN,Retail,KG,85.0
6674,Mozambique,Gaza,Xai Xai,Beans,MZN,Retail,KG,60.0
6675,Mozambique,Gaza,Xai Xai,Beans,MZN,Retail,KG,48.3333
6676,Mozambique,Gaza,Xai Xai,Beans,MZN,Retail,KG,90.0
6677,Mozambique,Gaza,Xai Xai,Cowpeas,MZN,Retail,KG,22.0773
6678,Mozambique,Gaza,Xai Xai,Groundnuts,MZN,Retail,KG,45.0
6679,Mozambique,Gaza,Xai Xai,Groundnuts,MZN,Retail,KG,90.0
6680,Mozambique,Gaza,Xai Xai,Groundnuts,MZN,Retail,KG,120.0
6681,Mozambique,Gaza,Xai Xai,Maize,MZN,Retail,KG,14.2857
6682,Mozambique,Gaza,Xai Xai,Maize meal,MZN,Retail,KG,60.0
6683,Mozambique,Gaza,Xai Xai,Maize meal,MZN,Retail,KG,45.0
6684,Mozambique,Gaza,Xai Xai,Rice,MZN,Retail,KG,50.0
6685,Mozambique,Gaza,Xai Xai,Rice,MZN,Retail,KG,35.4303
6686,Mozambique,Gaza,Xai Xai,Sugar,MZN,Retail,KG,67.5
6687,Mozambique,Gaza,Xai Xai,Wheat flour,MZN,Retail,KG,60.0
6688,Mozambique,Inhambane,Inhambane,Beans,MZN,Retail,KG,66.25
6689,Mozambique,Inhambane,Inhambane,Beans,MZN,Retail,KG,68.75
6690,Mozambique,Inhambane,Inhambane,Beans,MZN,Retail,KG,60.0
6691,Mozambique,Inhambane,Inhambane,Beans,MZN,Retail,KG,110.0
6692,Mozambique,Inhambane,Inhambane,Cowpeas,MZN,Retail,KG,27.8282
6693,Mozambique,Inhambane,Inhambane,Groundnuts,MZN,Retail,KG,41.09
6694,Mozambique,Inhambane,Inhambane,Groundnuts,MZN,Retail,KG,62.5
6695,Mozambique,Inhambane,Inhambane,Groundnuts,MZN,Retail,KG,70.0
6696,Mozambique,Inhambane,Inhambane,Maize,MZN,Retail,KG,14.059000000000001
6697,Mozambique,Inhambane,Inhambane,Maize meal,MZN,Retail,KG,55.0
6698,Mozambique,Inhambane,Inhambane,Maize meal,MZN,Retail,KG,54.3592
6699,Mozambique,Inhambane,Inhambane,Maize meal,MZN,Retail,KG,35.0
6700,Mozambique,Inhambane,Inhambane,Rice,MZN,Retail,KG,40.0
6701,Mozambique,Inhambane,Inhambane,Sugar,MZN,Retail,KG,66.6667
6702,Mozambique,Inhambane,Inhambane,Sugar,MZN,Retail,KG,65.0
6703,Mozambique,Inhambane,Inhambane,Wheat flour,MZN,Retail,KG,35.0
6704,Mozambique,Inhambane,Massinga,Beans,MZN,Retail,KG,96.7606
6705,Mozambique,Inhambane,Massinga,Beans,MZN,Retail,KG,101.8327
6706,Mozambique,Inhambane,Massinga,Beans,MZN,Retail,KG,50.0
6707,Mozambique,Inhambane,Massinga,Beans,MZN,Retail,KG,99.8069
6708,Mozambique,Inhambane,Massinga,Cowpeas,MZN,Retail,KG,61.0927
6709,Mozambique,Inhambane,Massinga,Groundnuts,MZN,Retail,KG,51.75
6710,Mozambique,Inhambane,Massinga,Groundnuts,MZN,Retail,KG,64.6831
6711,Mozambique,Inhambane,Massinga,Groundnuts,MZN,Retail,KG,98.735
6712,Mozambique,Inhambane,Massinga,Maize,MZN,Retail,KG,14.2857
6713,Mozambique,Inhambane,Massinga,Maize meal,MZN,Retail,KG,50.0
6714,Mozambique,Inhambane,Massinga,Maize meal,MZN,Retail,KG,41.1111
6715,Mozambique,Inhambane,Massinga,Rice,MZN,Retail,KG,48.3333
6716,Mozambique,Inhambane,Massinga,Sugar,MZN,Retail,KG,70.0
6717,Mozambique,Inhambane,Massinga,Sugar,MZN,Retail,KG,65.5556
6718,Mozambique,Inhambane,Massinga,Wheat flour,MZN,Retail,KG,40.8333
6719,Mozambique,Inhambane,Maxixe,Beans,MZN,Retail,KG,54.6979
6720,Mozambique,Inhambane,Maxixe,Beans,MZN,Retail,KG,77.9446
6721,Mozambique,Inhambane,Maxixe,Beans,MZN,Retail,KG,52.5
6722,Mozambique,Inhambane,Maxixe,Beans,MZN,Retail,KG,68.3724
6723,Mozambique,Inhambane,Maxixe,Cowpeas,MZN,Retail,KG,19.4433
6724,Mozambique,Inhambane,Maxixe,Groundnuts,MZN,Retail,KG,34.5
6725,Mozambique,Inhambane,Maxixe,Groundnuts,MZN,Retail,KG,125.0
6726,Mozambique,Inhambane,Maxixe,Groundnuts,MZN,Retail,KG,48.7946
6727,Mozambique,Inhambane,Maxixe,Maize,MZN,Retail,KG,14.8571
6728,Mozambique,Inhambane,Maxixe,Maize meal,MZN,Retail,KG,50.0
6729,Mozambique,Inhambane,Maxixe,Maize meal,MZN,Retail,KG,38.3333
6730,Mozambique,Inhambane,Maxixe,Rice,MZN,Retail,KG,45.0
6731,Mozambique,Inhambane,Maxixe,Sugar,MZN,Retail,KG,61.6667
6732,Mozambique,Inhambane,Maxixe,Sugar,MZN,Retail,KG,65.0
6733,Mozambique,Inhambane,Maxixe,Wheat flour,MZN,Retail,KG,34.8889
6734,Mozambique,Manica,Chimoio,Beans,MZN,Retail,KG,40.0
6735,Mozambique,Manica,Chimoio,Beans,MZN,Retail,KG,45.0
6736,Mozambique,Manica,Chimoio,Beans,MZN,Retail,KG,28.5
6737,Mozambique,Manica,Chimoio,Cowpeas,MZN,Retail,KG,22.5
6738,Mozambique,Manica,Chimoio,Groundnuts,MZN,Retail,KG,42.04
6739,Mozambique,Manica,Chimoio,Groundnuts,MZN,Retail,KG,40.0
6740,Mozambique,Manica,Chimoio,Groundnuts,MZN,Retail,KG,50.0
6741,Mozambique,Manica,Chimoio,Maize,MZN,Retail,KG,8.0
6742,Mozambique,Manica,Chimoio,Maize meal,MZN,Retail,KG,67.5
6743,Mozambique,Manica,Chimoio,Maize meal,MZN,Retail,KG,40.0
6744,Mozambique,Manica,Chimoio,Maize meal,MZN,Retail,KG,50.0
6745,Mozambique,Manica,Chimoio,Rice,MZN,Retail,KG,47.5
6746,Mozambique,Manica,Chimoio,Sugar,MZN,Retail,KG,65.0
6747,Mozambique,Manica,Chimoio,Sugar,MZN,Retail,KG,65.0
6748,Mozambique,Manica,Chimoio,Wheat flour,MZN,Retail,KG,35.0
6749,Mozambique,Manica,Manica,Beans,MZN,Retail,KG,92.3788
6750,Mozambique,Manica,Manica,Beans,MZN,Retail,KG,92.3788
6751,Mozambique,Manica,Manica,Beans,MZN,Retail,KG,50.0
6752,Mozambique,Manica,Manica,Beans,MZN,Retail,KG,92.3788
6753,Mozambique,Manica,Manica,Cowpeas,MZN,Retail,KG,72.4638
6754,Mozambique,Manica,Manica,Groundnuts,MZN,Retail,KG,28.24
6755,Mozambique,Manica,Manica,Groundnuts,MZN,Retail,KG,129.3661
6756,Mozambique,Manica,Manica,Groundnuts,MZN,Retail,KG,100.0
6757,Mozambique,Manica,Manica,Maize,MZN,Retail,KG,9.1429
6758,Mozambique,Manica,Manica,Maize meal,MZN,Retail,KG,50.0
6759,Mozambique,Manica,Manica,Maize meal,MZN,Retail,KG,40.0
6760,Mozambique,Manica,Manica,Maize meal,MZN,Retail,KG,40.0
6761,Mozambique,Manica,Manica,Rice,MZN,Retail,KG,40.0
6762,Mozambique,Manica,Manica,Sugar,MZN,Retail,KG,75.0
6763,Mozambique,Manica,Manica,Sugar,MZN,Retail,KG,65.0
6764,Mozambique,Manica,Manica,Wheat flour,MZN,Retail,KG,60.0
6765,Mozambique,Nampula,Nacala,Beans,MZN,Retail,KG,65.0
6766,Mozambique,Nampula,Nacala,Cowpeas,MZN,Retail,KG,23.5
6767,Mozambique,Nampula,Nacala,Groundnuts,MZN,Retail,KG,50.0
6768,Mozambique,Nampula,Nacala,Groundnuts,MZN,Retail,KG,30.0
6769,Mozambique,Nampula,Nacala,Groundnuts,MZN,Retail,KG,30.0
6770,Mozambique,Nampula,Nacala,Maize,MZN,Retail,KG,11.4286
6771,Mozambique,Nampula,Nacala,Maize meal,MZN,Retail,KG,38.5
6772,Mozambique,Nampula,Nacala,Maize meal,MZN,Retail,KG,15.0
6773,Mozambique,Nampula,Nacala,Rice,MZN,Retail,KG,26.0
6774,Mozambique,Nampula,Nacala,Sugar,MZN,Retail,KG,42.5
6775,Mozambique,Nampula,Nacala,Wheat flour,MZN,Retail,KG,21.0
6776,Mozambique,Nampula,Nampula,Beans,MZN,Retail,KG,72.5
6777,Mozambique,Nampula,Nampula,Beans,MZN,Retail,KG,71.6667
6778,Mozambique,Nampula,Nampula,Beans,MZN,Retail,KG,60.0
6779,Mozambique,Nampula,Nampula,Beans,MZN,Retail,KG,90.0
6780,Mozambique,Nampula,Nampula,Cassava flour,MZN,Retail,KG,36.25
6781,Mozambique,Nampula,Nampula,Cowpeas,MZN,Retail,KG,50.0
6782,Mozambique,Nampula,Nampula,Groundnuts,MZN,Retail,KG,19.1245
6783,Mozambique,Nampula,Nampula,Groundnuts,MZN,Retail,KG,140.0
6784,Mozambique,Nampula,Nampula,Groundnuts,MZN,Retail,KG,92.5
6785,Mozambique,Nampula,Nampula,Maize,MZN,Retail,KG,12.2857
6786,Mozambique,Nampula,Nampula,Maize meal,MZN,Retail,KG,65.0
6787,Mozambique,Nampula,Nampula,Maize meal,MZN,Retail,KG,31.25
6788,Mozambique,Nampula,Nampula,Maize meal,MZN,Retail,KG,41.25
6789,Mozambique,Nampula,Nampula,Rice,MZN,Retail,KG,45.0
6790,Mozambique,Nampula,Nampula,Sugar,MZN,Retail,KG,62.5
6791,Mozambique,Nampula,Nampula,Wheat flour,MZN,Retail,KG,30.0
6792,Mozambique,Nampula,Ribaue,Beans,MZN,Retail,KG,80.0
6793,Mozambique,Nampula,Ribaue,Beans,MZN,Retail,KG,63.3333
6794,Mozambique,Nampula,Ribaue,Beans,MZN,Retail,KG,80.0
6795,Mozambique,Nampula,Ribaue,Cassava flour,MZN,Retail,KG,40.0
6796,Mozambique,Nampula,Ribaue,Cowpeas,MZN,Retail,KG,30.0
6797,Mozambique,Nampula,Ribaue,Groundnuts,MZN,Retail,KG,30.44
6798,Mozambique,Nampula,Ribaue,Groundnuts,MZN,Retail,KG,50.0
6799,Mozambique,Nampula,Ribaue,Maize,MZN,Retail,KG,14.0
6800,Mozambique,Nampula,Ribaue,Maize meal,MZN,Retail,KG,75.0
6801,Mozambique,Nampula,Ribaue,Maize meal,MZN,Retail,KG,40.0
6802,Mozambique,Nampula,Ribaue,Maize meal,MZN,Retail,KG,43.3333
6803,Mozambique,Nampula,Ribaue,Rice,MZN,Retail,KG,50.0
6804,Mozambique,Nampula,Ribaue,Sugar,MZN,Retail,KG,70.0
6805,Mozambique,Nampula,Ribaue,Wheat flour,MZN,Retail,KG,35.0
6806,Mozambique,Niassa,Cuamba,Beans,MZN,Retail,KG,60.0
6807,Mozambique,Niassa,Cuamba,Cowpeas,MZN,Retail,KG,16.5
6808,Mozambique,Niassa,Cuamba,Groundnuts,MZN,Retail,KG,55.0
6809,Mozambique,Niassa,Cuamba,Maize,MZN,Retail,KG,8.7619
6810,Mozambique,Niassa,Cuamba,Maize meal,MZN,Retail,KG,37.5
6811,Mozambique,Niassa,Cuamba,Maize meal,MZN,Retail,KG,39.7295
6812,Mozambique,Niassa,Cuamba,Maize meal,MZN,Retail,KG,25.5
6813,Mozambique,Niassa,Cuamba,Rice,MZN,Retail,KG,35.0
6814,Mozambique,Niassa,Cuamba,Rice,MZN,Retail,KG,28.75
6815,Mozambique,Niassa,Cuamba,Sugar,MZN,Retail,KG,34.75
6816,Mozambique,Niassa,Cuamba,Wheat flour,MZN,Retail,KG,31.25
6817,Mozambique,Niassa,Lichinga,Beans,MZN,Retail,KG,40.0
6818,Mozambique,Niassa,Lichinga,Cowpeas,MZN,Retail,KG,25.0
6819,Mozambique,Niassa,Lichinga,Groundnuts,MZN,Retail,KG,66.7
6820,Mozambique,Niassa,Lichinga,Groundnuts,MZN,Retail,KG,50.0
6821,Mozambique,Niassa,Lichinga,Groundnuts,MZN,Retail,KG,50.0
6822,Mozambique,Niassa,Lichinga,Maize,MZN,Retail,KG,8.4286
6823,Mozambique,Niassa,Lichinga,Maize meal,MZN,Retail,KG,40.0
6824,Mozambique,Niassa,Lichinga,Maize meal,MZN,Retail,KG,25.0
6825,Mozambique,Niassa,Lichinga,Rice,MZN,Retail,KG,45.0
6826,Mozambique,Niassa,Lichinga,Rice,MZN,Retail,KG,40.0
6827,Mozambique,Niassa,Lichinga,Sugar,MZN,Retail,KG,45.0
6828,Mozambique,Niassa,Lichinga,Wheat flour,MZN,Retail,KG,40.0
6829,Mozambique,Sofala,Beira,Beans,MZN,Retail,KG,55.0
6830,Mozambique,Sofala,Beira,Beans,MZN,Retail,KG,56.6667
6831,Mozambique,Sofala,Beira,Beans,MZN,Retail,KG,60.0
6832,Mozambique,Sofala,Beira,Beans,MZN,Retail,KG,75.0
6833,Mozambique,Sofala,Beira,Cowpeas,MZN,Retail,KG,39.0
6834,Mozambique,Sofala,Beira,Groundnuts,MZN,Retail,KG,33.33
6835,Mozambique,Sofala,Beira,Groundnuts,MZN,Retail,KG,91.6667
6836,Mozambique,Sofala,Beira,Groundnuts,MZN,Retail,KG,91.6667
6837,Mozambique,Sofala,Beira,Maize,MZN,Retail,KG,9.7143
6838,Mozambique,Sofala,Beira,Maize meal,MZN,Retail,KG,56.6667
6839,Mozambique,Sofala,Beira,Maize meal,MZN,Retail,KG,41.6667
6840,Mozambique,Sofala,Beira,Rice,MZN,Retail,KG,46.6667
6841,Mozambique,Sofala,Beira,Rice,MZN,Retail,KG,50.0
6842,Mozambique,Sofala,Beira,Sugar,MZN,Retail,KG,65.0
6843,Mozambique,Sofala,Beira,Sugar,MZN,Retail,KG,65.0
6844,Mozambique,Sofala,Beira,Wheat flour,MZN,Retail,KG,66.6667
6845,Mozambique,Sofala,Gorongoza,Beans,MZN,Retail,KG,86.6051
6846,Mozambique,Sofala,Gorongoza,Beans,MZN,Retail,KG,82.48100000000001
6847,Mozambique,Sofala,Gorongoza,Beans,MZN,Retail,KG,38.4911
6848,Mozambique,Sofala,Gorongoza,Cowpeas,MZN,Retail,KG,42.6257
6849,Mozambique,Sofala,Gorongoza,Groundnuts,MZN,Retail,KG,45.66
6850,Mozambique,Sofala,Gorongoza,Groundnuts,MZN,Retail,KG,80.8538
6851,Mozambique,Sofala,Gorongoza,Groundnuts,MZN,Retail,KG,79.0139
6852,Mozambique,Sofala,Gorongoza,Maize,MZN,Retail,KG,8.7075
6853,Mozambique,Sofala,Gorongoza,Maize meal,MZN,Retail,KG,65.0
6854,Mozambique,Sofala,Gorongoza,Maize meal,MZN,Retail,KG,57.8699
6855,Mozambique,Sofala,Gorongoza,Maize meal,MZN,Retail,KG,35.0
6856,Mozambique,Sofala,Gorongoza,Rice,MZN,Retail,KG,50.0
6857,Mozambique,Sofala,Gorongoza,Sugar,MZN,Retail,KG,70.0
6858,Mozambique,Sofala,Gorongoza,Sugar,MZN,Retail,KG,65.0
6859,Mozambique,Sofala,Gorongoza,Wheat flour,MZN,Retail,KG,35.0
6860,Mozambique,Sofala,Nhamatanda,Beans,MZN,Retail,KG,50.0
6861,Mozambique,Sofala,Nhamatanda,Cowpeas,MZN,Retail,KG,30.0
6862,Mozambique,Sofala,Nhamatanda,Groundnuts,MZN,Retail,KG,51.75
6863,Mozambique,Sofala,Nhamatanda,Groundnuts,MZN,Retail,KG,50.0
6864,Mozambique,Sofala,Nhamatanda,Groundnuts,MZN,Retail,KG,60.0
6865,Mozambique,Sofala,Nhamatanda,Maize,MZN,Retail,KG,6.8571
6866,Mozambique,Sofala,Nhamatanda,Maize meal,MZN,Retail,KG,35.0
6867,Mozambique,Sofala,Nhamatanda,Maize meal,MZN,Retail,KG,24.0
6868,Mozambique,Sofala,Nhamatanda,Rice,MZN,Retail,KG,25.0
6869,Mozambique,Sofala,Nhamatanda,Sugar,MZN,Retail,KG,39.6667
6870,Mozambique,Sofala,Nhamatanda,Wheat flour,MZN,Retail,KG,24.0
6871,Mozambique,Tete,Angonia,Beans,MZN,Retail,KG,42.5
6872,Mozambique,Tete,Angonia,Beans,MZN,Retail,KG,40.0
6873,Mozambique,Tete,Angonia,Beans,MZN,Retail,KG,28.75
6874,Mozambique,Tete,Angonia,Beans,MZN,Retail,KG,40.0
6875,Mozambique,Tete,Angonia,Cowpeas,MZN,Retail,KG,50.0
6876,Mozambique,Tete,Angonia,Groundnuts,MZN,Retail,KG,75.0
6877,Mozambique,Tete,Angonia,Maize,MZN,Retail,KG,8.0
6878,Mozambique,Tete,Angonia,Maize meal,MZN,Retail,KG,50.0
6879,Mozambique,Tete,Angonia,Maize meal,MZN,Retail,KG,20.0
6880,Mozambique,Tete,Angonia,Maize meal,MZN,Retail,KG,25.0
6881,Mozambique,Tete,Angonia,Rice,MZN,Retail,KG,50.0
6882,Mozambique,Tete,Angonia,Sugar,MZN,Retail,KG,75.0
6883,Mozambique,Tete,Angonia,Sugar,MZN,Retail,KG,70.0
6884,Mozambique,Tete,Angonia,Wheat flour,MZN,Retail,KG,35.0
6885,Mozambique,Tete,Mutarara,Beans,MZN,Retail,KG,80.8314
6886,Mozambique,Tete,Mutarara,Beans,MZN,Retail,KG,69.2841
6887,Mozambique,Tete,Mutarara,Beans,MZN,Retail,KG,51.963
6888,Mozambique,Tete,Mutarara,Cowpeas,MZN,Retail,KG,36.2319
6889,Mozambique,Tete,Mutarara,Groundnuts,MZN,Retail,KG,31.6056
6890,Mozambique,Tete,Mutarara,Groundnuts,MZN,Retail,KG,77.6197
6891,Mozambique,Tete,Mutarara,Groundnuts,MZN,Retail,KG,75.8534
6892,Mozambique,Tete,Mutarara,Maize,MZN,Retail,KG,11.4286
6893,Mozambique,Tete,Mutarara,Maize meal,MZN,Retail,KG,70.0
6894,Mozambique,Tete,Mutarara,Maize meal,MZN,Retail,KG,184.8212
6895,Mozambique,Tete,Mutarara,Maize meal,MZN,Retail,KG,60.9712
6896,Mozambique,Tete,Mutarara,Rice,MZN,Retail,KG,50.0
6897,Mozambique,Tete,Mutarara,Sugar,MZN,Retail,KG,70.0
6898,Mozambique,Tete,Mutarara,Sugar,MZN,Retail,KG,70.0
6899,Mozambique,Tete,Mutarara,Wheat flour,MZN,Retail,KG,35.0
6900,Mozambique,Tete,Tete,Beans,MZN,Retail,KG,35.0
6901,Mozambique,Tete,Tete,Beans,MZN,Retail,KG,35.0
6902,Mozambique,Tete,Tete,Beans,MZN,Retail,KG,27.5
6903,Mozambique,Tete,Tete,Beans,MZN,Retail,KG,35.0
6904,Mozambique,Tete,Tete,Cowpeas,MZN,Retail,KG,21.25
6905,Mozambique,Tete,Tete,Groundnuts,MZN,Retail,KG,47.43
6906,Mozambique,Tete,Tete,Groundnuts,MZN,Retail,KG,40.0
6907,Mozambique,Tete,Tete,Groundnuts,MZN,Retail,KG,75.0
6908,Mozambique,Tete,Tete,Maize,MZN,Retail,KG,8.7143
6909,Mozambique,Tete,Tete,Maize meal,MZN,Retail,KG,50.8333
6910,Mozambique,Tete,Tete,Maize meal,MZN,Retail,KG,38.75
6911,Mozambique,Tete,Tete,Maize meal,MZN,Retail,KG,43.75
6912,Mozambique,Tete,Tete,Rice,MZN,Retail,KG,47.9167
6913,Mozambique,Tete,Tete,Rice,MZN,Retail,KG,38.3333
6914,Mozambique,Tete,Tete,Sugar,MZN,Retail,KG,75.0
6915,Mozambique,Tete,Tete,Sugar,MZN,Retail,KG,65.0
6916,Mozambique,Tete,Tete,Wheat flour,MZN,Retail,KG,39.6667
6917,Mozambique,Zambezia,Alto Molocue,Beans,MZN,Retail,KG,60.0
6918,Mozambique,Zambezia,Alto Molocue,Beans,MZN,Retail,KG,60.0
6919,Mozambique,Zambezia,Alto Molocue,Beans,MZN,Retail,KG,60.0
6920,Mozambique,Zambezia,Alto Molocue,Beans,MZN,Retail,KG,50.0
6921,Mozambique,Zambezia,Alto Molocue,Cassava flour,MZN,Retail,KG,10.0
6922,Mozambique,Zambezia,Alto Molocue,Cowpeas,MZN,Retail,KG,25.0
6923,Mozambique,Zambezia,Alto Molocue,Groundnuts,MZN,Retail,KG,39.8
6924,Mozambique,Zambezia,Alto Molocue,Groundnuts,MZN,Retail,KG,75.0
6925,Mozambique,Zambezia,Alto Molocue,Groundnuts,MZN,Retail,KG,100.0
6926,Mozambique,Zambezia,Alto Molocue,Maize,MZN,Retail,KG,9.7143
6927,Mozambique,Zambezia,Alto Molocue,Maize meal,MZN,Retail,KG,60.0
6928,Mozambique,Zambezia,Alto Molocue,Maize meal,MZN,Retail,KG,30.0
6929,Mozambique,Zambezia,Alto Molocue,Maize meal,MZN,Retail,KG,45.0
6930,Mozambique,Zambezia,Alto Molocue,Rice,MZN,Retail,KG,45.0
6931,Mozambique,Zambezia,Alto Molocue,Rice,MZN,Retail,KG,30.0
6932,Mozambique,Zambezia,Alto Molocue,Sugar,MZN,Retail,KG,80.0
6933,Mozambique,Zambezia,Alto Molocue,Sugar,MZN,Retail,KG,65.0
6934,Mozambique,Zambezia,Alto Molocue,Wheat flour,MZN,Retail,KG,30.0
6935,Mozambique,Zambezia,Milange,Beans,MZN,Retail,KG,40.0
6936,Mozambique,Zambezia,Milange,Cowpeas,MZN,Retail,KG,11.0
6937,Mozambique,Zambezia,Milange,Groundnuts,MZN,Retail,KG,40.0
6938,Mozambique,Zambezia,Milange,Groundnuts,MZN,Retail,KG,40.0
6939,Mozambique,Zambezia,Milange,Maize,MZN,Retail,KG,7.25
6940,Mozambique,Zambezia,Milange,Maize meal,MZN,Retail,KG,10.25
6941,Mozambique,Zambezia,Milange,Rice,MZN,Retail,KG,30.0
6942,Mozambique,Zambezia,Milange,Rice,MZN,Retail,KG,35.0
6943,Mozambique,Zambezia,Milange,Sugar,MZN,Retail,KG,35.0
6944,Mozambique,Zambezia,Mocuba,Beans,MZN,Retail,KG,60.0
6945,Mozambique,Zambezia,Mocuba,Beans,MZN,Retail,KG,60.0
6946,Mozambique,Zambezia,Mocuba,Beans,MZN,Retail,KG,46.6667
6947,Mozambique,Zambezia,Mocuba,Beans,MZN,Retail,KG,60.0
6948,Mozambique,Zambezia,Mocuba,Cassava flour,MZN,Retail,KG,25.0
6949,Mozambique,Zambezia,Mocuba,Cowpeas,MZN,Retail,KG,30.0
6950,Mozambique,Zambezia,Mocuba,Groundnuts,MZN,Retail,KG,27.0905
6951,Mozambique,Zambezia,Mocuba,Groundnuts,MZN,Retail,KG,60.0
6952,Mozambique,Zambezia,Mocuba,Maize,MZN,Retail,KG,5.7143
6953,Mozambique,Zambezia,Mocuba,Maize meal,MZN,Retail,KG,75.0
6954,Mozambique,Zambezia,Mocuba,Maize meal,MZN,Retail,KG,30.0
6955,Mozambique,Zambezia,Mocuba,Maize meal,MZN,Retail,KG,40.0
6956,Mozambique,Zambezia,Mocuba,Rice,MZN,Retail,KG,45.0
6957,Mozambique,Zambezia,Mocuba,Rice,MZN,Retail,KG,50.0
6958,Mozambique,Zambezia,Mocuba,Sugar,MZN,Retail,KG,68.75
6959,Mozambique,Zambezia,Mocuba,Sugar,MZN,Retail,KG,75.0
6960,Mozambique,Zambezia,Mocuba,Wheat flour,MZN,Retail,KG,50.0
6961,Mozambique,Zambezia,Quelimane,Beans,MZN,Retail,KG,50.0
6962,Mozambique,Zambezia,Quelimane,Beans,MZN,Retail,KG,50.0
6963,Mozambique,Zambezia,Quelimane,Beans,MZN,Retail,KG,40.0
6964,Mozambique,Zambezia,Quelimane,Beans,MZN,Retail,KG,100.0
6965,Mozambique,Zambezia,Quelimane,Cassava flour,MZN,Retail,KG,69.4444
6966,Mozambique,Zambezia,Quelimane,Cowpeas,MZN,Retail,KG,30.0
6967,Mozambique,Zambezia,Quelimane,Groundnuts,MZN,Retail,KG,64.68
6968,Mozambique,Zambezia,Quelimane,Groundnuts,MZN,Retail,KG,80.0
6969,Mozambique,Zambezia,Quelimane,Maize,MZN,Retail,KG,8.5714
6970,Mozambique,Zambezia,Quelimane,Maize meal,MZN,Retail,KG,48.3333
6971,Mozambique,Zambezia,Quelimane,Maize meal,MZN,Retail,KG,17.1131
6972,Mozambique,Zambezia,Quelimane,Maize meal,MZN,Retail,KG,40.0
6973,Mozambique,Zambezia,Quelimane,Rice,MZN,Retail,KG,45.0
6974,Mozambique,Zambezia,Quelimane,Rice,MZN,Retail,KG,60.0
6975,Mozambique,Zambezia,Quelimane,Sugar,MZN,Retail,KG,72.0
6976,Mozambique,Zambezia,Quelimane,Sugar,MZN,Retail,KG,65.0
6977,Mozambique,Zambezia,Quelimane,Wheat flour,MZN,Retail,KG,55.0
6978,Myanmar,Bago (E),Wai Maw,Pulses,MMK,Retail,KG,1879.6992
6979,Myanmar,Bago (E),Wai Maw,Rice,MMK,Retail,KG,751.8797
6980,Myanmar,Bago (E),Wai Maw,Salt,MMK,Retail,KG,306.0
6981,Myanmar,Chin,Falam,Pulses,MMK,Retail,KG,1837.0
6982,Myanmar,Chin,Falam,Rice,MMK,Retail,KG,560.0
6983,Myanmar,Chin,Falam,Salt,MMK,Retail,KG,153.0
6984,Myanmar,Chin,Hakha,Pulses,MMK,Retail,KG,2352.0
6985,Myanmar,Chin,Hakha,Rice,MMK,Retail,KG,684.0
6986,Myanmar,Chin,Hakha,Salt,MMK,Retail,KG,480.0
6987,Myanmar,Chin,Lungngo,Chickpeas,MMK,Retail,KG,1600.0
6988,Myanmar,Chin,Lungngo,Onions,MMK,Retail,KG,727.2727
6989,Myanmar,Chin,Lungngo,Rice,MMK,Retail,KG,372.0
6990,Myanmar,Chin,Lungngo,Salt,MMK,Retail,KG,613.0
6991,Myanmar,Chin,Matupi,Pulses,MMK,Retail,KG,1735.0
6992,Myanmar,Chin,Matupi,Rice,MMK,Retail,KG,790.0
6993,Myanmar,Chin,Matupi,Salt,MMK,Retail,KG,224.0
6994,Myanmar,Chin,Tedim,Pulses,MMK,Retail,KG,1647.0
6995,Myanmar,Chin,Tedim,Rice,MMK,Retail,KG,736.0
6996,Myanmar,Chin,Tedim,Salt,MMK,Retail,KG,480.0
6997,Myanmar,Chin,Thantlang,Pulses,MMK,Retail,KG,2058.0
6998,Myanmar,Chin,Thantlang,Rice,MMK,Retail,KG,789.0
6999,Myanmar,Chin,Thantlang,Salt,MMK,Retail,KG,400.0
7000,Myanmar,Chin,Tonzang,Maize,MMK,Retail,KG,94.0
7001,Myanmar,Chin,Tonzang,Pulses,MMK,Retail,KG,2058.0
